,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ARIH2OS,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ARL4D,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ARRDC3,-0.000887021,-0.0016303619,-0.0012943235,0.40535262,-0.0038945463,0.1512274,-0.005106947,-0.006079053,0.13297696,-0.0030074476,-0.00068589166,-0.002717437,-6.691769e-05,0.16578417,-0.0036701683,0.06322839
ARSJ,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ART5,-0.00071925693,-0.0018456789,-0.0014616052,0.36821127,-0.0061785923,0.13799013,-0.00787604,-0.0034936117,0.39128733,-0.0046653086,-0.0027227357,-0.0037831508,-0.0014476858,0.006141443,-0.002794148,0.018656304
ASIC1,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ASXL1,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ATAD3B,-0.0009083604,-0.002190757,-0.0013776293,0.394368,-0.005814905,0.14094813,-0.007490289,-0.0039329003,0.36830753,-0.00489255,-0.0027420842,-0.0035757893,-0.0013899484,0.0055775978,-0.0027264,0.009774033
ATF7IP2,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ATG16L1,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ATG4D,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ATN1,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ATP1A3,-0.0014318001,-0.0022786153,-0.0018577307,0.45017463,-0.0062076687,0.14975047,-0.0076045166,-0.0033568603,0.33233684,-0.0046963654,-0.0023686404,-0.0032848548,-0.0010774499,-0.00040442185,-0.0030894058,-0.0005346208
ATP1B2,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ATP2A3,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ATP6V1H,-0.00090771663,-0.002188174,-0.0013804153,0.39317083,-0.0058321594,0.14202403,-0.0074782907,-0.0039347513,0.36797678,-0.0048902864,-0.0027565043,-0.0035701704,-0.0013750436,0.005133096,-0.0027345177,0.008900557
ATP8B2,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ATP9A,-0.00091049826,-0.0022058145,-0.0013627874,0.39363855,-0.005806047,0.14219266,-0.0074937646,-0.00393507,0.36650893,-0.004880987,-0.0027573556,-0.003571102,-0.0013939275,0.0068475045,-0.0027215001,0.008486409
ATXN2-AS,-0.00091342634,-0.002195106,-0.0013761553,0.39414644,-0.0058202385,0.14103237,-0.0074867513,-0.003928487,0.36778557,-0.004890913,-0.0027487054,-0.003569166,-0.0013856097,0.006143961,-0.002726836,0.009951789
ATXN7L3B,-0.00091635366,-0.0021881687,-0.0013664626,0.39525148,-0.0058228243,0.14062434,-0.0074972115,-0.0039223186,0.3670534,-0.004881518,-0.0027597616,-0.0035587703,-0.0013818975,0.0076893307,-0.002721844,0.010411877
